"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"20233","R","전통시장","3130308","청담삼익시장","HH","정체","105","63","101","51"
"20233","R","전통시장","3130307","도곡시장","HH","정체","135","60","101","51"
"20233","R","전통시장","3130306","강남언주로","LL","다이나믹","85","40","101","51"
"20233","R","전통시장","3130305","논현종합시장","LL","다이나믹","87","45","101","51"
"20233","R","전통시장","3130304","신사상가","HH","정체","224","79","101","51"
"20233","R","전통시장","3130303","영동전통시장","HL","상권축소","102","47","101","51"
"20233","R","전통시장","3130302","강남시장(강남구 강남시장)","HL","상권축소","104","48","101","51"
"20233","R","전통시장","3130301","양재시장","HL","상권축소","143","50","101","51"
"20233","R","전통시장","3130296","남부종합시장","HL","상권축소","165","47","101","51"
"20233","R","전통시장","3130295","인헌시장(원당종합시장)","HH","정체","104","53","101","51"
"20233","R","전통시장","3130294","관악중부시장","HH","정체","117","57","101","51"
"20233","R","전통시장","3130293","봉천중앙시장","HL","상권축소","122","51","101","51"
"20233","R","전통시장","3130292","봉천현대시장","HH","정체","143","58","101","51"
"20233","R","전통시장","3130291","봉천제일종합시장","HH","정체","107","59","101","51"
"20233","R","전통시장","3130290","영림시장","LL","다이나믹","95","46","101","51"
"20233","R","전통시장","3130289","봉일시장","HH","정체","147","53","101","51"
"20233","R","전통시장","3130288","신림현대종합상가","LL","다이나믹","101","49","101","51"
"20233","R","전통시장","3130287","삼성동 시장(삼성동시장)","HH","정체","130","62","101","51"
"20233","R","전통시장","3130286","신신림시장(삼성동시장)","HH","정체","119","55","101","51"
"20233","R","전통시장","3130285","서원동상점가","LH","상권확장","88","56","101","51"
"20233","R","전통시장","3130284","관악종합시장(신원시장)","HL","상권축소","163","47","101","51"
"20233","R","전통시장","3130283","신원시장","HL","상권축소","122","45","101","51"
"20233","R","전통시장","3130282","난곡 골목형상점가","HL","상권축소","135","51","101","51"
"20233","R","전통시장","3130281","우림시장","HH","정체","115","67","101","51"
"20233","R","전통시장","3130280","신림종합시장","HL","상권축소","125","47","101","51"
"20233","R","전통시장","3130279","관악신사시장","HL","상권축소","116","50","101","51"
"20233","R","전통시장","3130278","미성동 도깨비시장 골목형상점가","HH","정체","109","53","101","51"
"20233","R","전통시장","3130277","조원동 펭귄시장(신림중앙시장)","HL","상권축소","122","40","101","51"
"20233","R","전통시장","3130276","신림중앙시장(조원동 펭귄시장)","HL","상권축소","116","46","101","51"
"20233","R","전통시장","3130275","강남골목시장","LL","다이나믹","83","46","101","51"
"20233","R","전통시장","3130274","사당1동먹자골목상점가(사당1동먹자골목)","LH","상권확장","81","55","101","51"
"20233","R","전통시장","3130273","남성사계시장(남성시장)","HH","정체","103","55","101","51"
"20233","R","전통시장","3130272","사당시장","HL","상권축소","138","50","101","51"
"20233","R","전통시장","3130271","남성역골목시장","HL","상권축소","112","47","101","51"
"20233","R","전통시장","3130270","흑석시장","HH","정체","124","52","101","51"
"20233","R","전통시장","3130269","강남시장(동작구 강남시장)","LL","다이나믹","77","47","101","51"
"20233","R","전통시장","3130268","상도전통시장","LH","상권확장","95","54","101","51"
"20233","R","전통시장","3130267","본동인정시장(기능상실)","HH","정체","180","66","101","51"
"20233","R","전통시장","3130266","만양로상점가","LH","상권확장","100","52","101","51"
"20233","R","전통시장","3130265","노량진중앙시장","HL","상권축소","107","51","101","51"
"20233","R","전통시장","3130264","상도약수골목형상점가","HL","상권축소","110","46","101","51"
"20233","R","전통시장","3130263","신노량진시장(기능상실)","HH","정체","155","59","101","51"
"20233","R","전통시장","3130262","상도도깨비 골목형상점가","HH","정체","154","64","101","51"
"20233","R","전통시장","3130261","성대전통시장(성대시장)","HH","정체","115","56","101","51"
"20233","R","전통시장","3130260","신대방1동골목상권","HL","상권축소","121","48","101","51"
"20233","R","전통시장","3130259","대신시장","HH","정체","181","67","101","51"
"20233","R","전통시장","3130258","영진시장A동","HH","정체","105","67","101","51"
"20233","R","전통시장","3130257","영등포시장기계공구상가","HH","정체","184","63","101","51"
"20233","R","전통시장","3130256","신동시장","HH","정체","140","52","101","51"
"20233","R","전통시장","3130255","영등포전통시장","HH","정체","176","80","101","51"
"20233","R","전통시장","3130254","남서울상가","HH","정체","243","104","101","51"
"20233","R","전통시장","3130253","영신상가(제일상가)","HH","정체","198","74","101","51"
"20233","R","전통시장","3130250","삼구시장(로타리상가)","HH","정체","160","55","101","51"
"20233","R","전통시장","3130249","동남상가","HH","정체","209","58","101","51"
"20233","R","전통시장","3130248","영등포역지하도상점가","LH","상권확장","99","65","101","51"
"20233","R","전통시장","3130247","우리시장","HH","정체","108","56","101","51"
"20233","R","전통시장","3130246","영등포청과시장(조광시장)","HH","정체","137","61","101","51"
"20233","R","전통시장","3130245","영일시장","HH","정체","159","74","101","51"
"20233","R","전통시장","3130244","대림중앙시장","LL","다이나믹","82","49","101","51"
"20233","R","전통시장","3130243","도림시장","LH","상권확장","92","67","101","51"
"20233","R","전통시장","3130242","대림중앙 골목형상점가","LL","다이나믹","68","41","101","51"
"20233","R","전통시장","3130241","선유도역 골목형상점가","HL","상권축소","102","49","101","51"
"20233","R","전통시장","3130240","영등포유통상가","HH","정체","150","54","101","51"
"20233","R","전통시장","3130239","양남시장","HL","상권축소","244","46","101","51"
"20233","R","전통시장","3130238","은행나무시장","HH","정체","117","53","101","51"
"20233","R","전통시장","3130237","박미시장(기능상실)","LH","상권확장","82","70","101","51"
"20233","R","전통시장","3130236","비단길현대시장(현대시장)","HH","정체","117","53","101","51"
"20233","R","전통시장","3130235","대명여울빛거리시장(대명시장)","HH","정체","122","61","101","51"
"20233","R","전통시장","3130234","푸른터시장(기능상실)","LL","다이나믹","53","23","101","51"
"20233","R","전통시장","3130233","남문시장","HL","상권축소","115","44","101","51"
"20233","R","전통시장","3130232","독산동 맛나는거리상점가(독산동 맛나는거리)","LL","다이나믹","74","47","101","51"
"20233","R","전통시장","3130231","독산동 우시장","HH","정체","159","81","101","51"
"20233","R","전통시장","3130230","가리봉시장","HH","정체","132","51","101","51"
"20233","R","전통시장","3130229","남구로시장","HH","정체","113","55","101","51"
"20233","R","전통시장","3130228","구로시장","HH","정체","136","53","101","51"
"20233","R","전통시장","3130227","고척골목시장상점가(그라운드 고척)","HH","정체","115","53","101","51"
"20233","R","전통시장","3130226","고척프라자","HL","상권축소","125","44","101","51"
"20233","R","전통시장","3130225","개봉중앙시장","HH","정체","130","53","101","51"
"20233","R","전통시장","3130224","개봉프라자(고척근린시장)","HL","상권축소","180","48","101","51"
"20233","R","전통시장","3130223","고척근린시장","HH","정체","132","56","101","51"
"20233","R","전통시장","3130222","오류시장","HH","정체","126","55","101","51"
"20233","R","전통시장","3130221","남부골목시장(남부화곡시장, 남부시장)","HL","상권축소","106","50","101","51"
"20233","R","전통시장","3130220","등마루시장","HL","상권축소","126","46","101","51"
"20233","R","전통시장","3130219","까치산시장","HH","정체","106","55","101","51"
"20233","R","전통시장","3130218","신월중앙시장","HL","상권축소","106","41","101","51"
"20233","R","전통시장","3130217","화곡본동시장","HH","정체","123","51","101","51"
"20233","R","전통시장","3130216","화곡중앙시장","HH","정체","131","55","101","51"
"20233","R","전통시장","3130215","대원종합시장","HL","상권축소","162","46","101","51"
"20233","R","전통시장","3130214","송화벽화시장(송화골목시장)","HH","정체","103","57","101","51"
"20233","R","전통시장","3130213","방신전통시장","HH","정체","136","55","101","51"
"20233","R","전통시장","3130212","공항시장","HH","정체","166","66","101","51"
"20233","R","전통시장","3130211","신정2동 골목시장(오목교중앙시장)","HH","정체","126","54","101","51"
"20233","R","전통시장","3130210","목2동시장","HH","정체","125","54","101","51"
"20233","R","전통시장","3130209","목사랑시장(목4동시장)","LL","다이나믹","100","43","101","51"
"20233","R","전통시장","3130208","목동깨비시장(목3동시장)","HL","상권축소","117","49","101","51"
"20233","R","전통시장","3130207","신정1동 골목시장(신정제일시장)","HH","정체","120","53","101","51"
"20233","R","전통시장","3130206","신정3동 골목시장","HL","상권축소","118","45","101","51"
"20233","R","전통시장","3130205","신곡종합시장(신월6동 골목시장)","HH","정체","122","57","101","51"
"20233","R","전통시장","3130204","경창시장","HL","상권축소","117","48","101","51"
"20233","R","전통시장","3130203","서서울 골목형상점가","HL","상권축소","110","43","101","51"
"20233","R","전통시장","3130202","신영시장","HL","상권축소","111","48","101","51"
"20233","R","전통시장","3130201","월정로시장","HL","상권축소","128","48","101","51"
"20233","R","전통시장","3130200","신월7동 골목시장(약수시장, 우성상가)","HL","상권축소","124","46","101","51"
"20233","R","전통시장","3130199","신월3동 골목시장","HL","상권축소","131","45","101","51"
